dataset_family,file_module_id,code_churn,commit_count,num_developers,bugfix_commit_count,days_since_last_modified,lines_added,lines_deleted,numberOfRefactoringsUntil,maxLinesAddedUntil,avgLinesAddedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,maxCodeChurnUntil,avgCodeChurnUntil,weightedAgeWithRespectTo,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy
aeeem,org::eclipse::core::runtime::internal::stats::StatsManager,100.0,7,1,0,162.143,123.0,23.0,0,55.0,17.5714,10.0,3.28571,54.0,14.2857,40.2032,2,2,0,0,0,6.79581,0.058801,0.0223176,0.19012,0.056106
aeeem,org::eclipse::osgi::baseadaptor::bundlefile::DirZipBundleEntry,147.0,5,1,0,125.857,150.0,3.0,0,73.0,30.0,3.0,0.6,73.0,29.4,0.797143,2,2,0,0,0,4.04276,0.0425374,0.00680523,0.0989508,0.0012324
aeeem,org::eclipse::osgi::framework::internal::core::BundlePermissionCollection,1.0,9,6,1,239.143,29.0,28.0,1,8.0,3.22222,9.0,3.11111,5.0,0.111111,76.4384,1,1,0,0,0,4.64163,0.0354026,0.0100626,0.117441,0.0184328
aeeem,org::eclipse::osgi::util::TextProcessor,117.0,7,1,0,124.714,265.0,148.0,0,195.0,37.8571,100.0,21.1429,95.0,16.7143,40.4232,6,6,1,0,0,6.45548,0.705261,0.0501053,0.243324,0.153757
aeeem,org::eclipse::osgi::framework::internal::core::DependentPolicy,0.0,4,2,0,163.0,28.0,28.0,0,17.0,7.0,18.0,7.0,9.0,0.0,58.2398,3,3,0,0,0,4.27148,0.0942259,0.00837626,0.108468,0.00348376
aeeem,org::eclipse::osgi::internal::resolver::GenericSpecificationImpl,0.0,1,1,0,118.714,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::tests::services::resolver::SimplePlatformAdmin,-1.0,2,2,0,159.714,1.0,2.0,0,1.0,0.5,2.0,1.0,0.0,-0.5,34.8571,1,1,0,0,0,1.45568,0.00105933,0.00233034,0.0352055,0.000311875
aeeem,org::eclipse::core::runtime::internal::adaptor::Locker_JavaNio,-8.0,7,3,0,162.143,13.0,21.0,1,8.0,1.85714,9.0,3.0,0.0,-1.14286,36.5934,3,3,0,0,0,5.03827,0.0493392,0.00823914,0.122427,0.00133874
aeeem,thread::locktest::Class1,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,legacy::lazystart::b::excluded::b::BBExcluded,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::signedcontent::PKCS7DateParser,0.0,1,1,0,27.2857,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,chain::test::d::Activator,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,substitutes::y::Ny,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,osgi::lazystart::LazySimple,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,substitutes::x::Ix,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::module::ResolverExport,169.0,13,3,2,180.0,316.0,147.0,0,122.0,24.3077,94.0,11.3077,122.0,13.0,7.31691,5,5,0,0,0,8.71607,0.108434,0.0156006,0.212541,0.0168249
aeeem,org::eclipse::osgi::internal::resolver::StateObjectFactoryImpl,297.0,37,7,7,239.143,599.0,302.0,0,79.0,16.1892,73.0,8.16216,76.0,8.02703,80.1037,16,16,1,0,0,16.4888,0.270134,0.0494513,0.45383,0.113984
aeeem,org::eclipse::osgi::framework::internal::core::StartLevelManager,0.0,32,6,3,218.714,546.0,546.0,1,125.0,17.0625,122.0,17.0625,41.0,0.0,75.8618,14,14,2,0,1,16.8929,0.722831,0.0554018,0.472266,0.124749
aeeem,org::eclipse::core::runtime::internal::adaptor::EclipseAppLauncher,35.0,9,1,0,136.143,51.0,16.0,0,19.0,5.66667,4.0,1.77778,19.0,3.88889,62.4594,6,4,1,0,0,7.43856,0.102111,0.032853,0.229765,0.0922434
aeeem,org::eclipse::osgi::framework::internal::core::Msg,59.0,18,5,0,239.143,143.0,84.0,0,93.0,7.94444,34.0,4.66667,59.0,3.27778,80.2717,7,7,0,0,0,10.0342,0.126347,0.033086,0.282877,0.0771027
aeeem,org::eclipse::osgi::internal::resolver::BundleDescriptionImpl,626.0,55,6,6,239.143,1135.0,509.0,0,308.0,20.6364,110.0,9.25454,198.0,11.3818,73.7424,24,22,4,2,0,21.7572,0.427406,0.058311,0.579346,0.123561
aeeem,org::eclipse::core::runtime::internal::adaptor::Locker_JavaIo,16.0,4,1,0,162.143,20.0,4.0,0,18.0,5.0,2.0,1.0,16.0,4.0,114.014,2,1,0,0,0,3.20237,0.0530391,0.010063,0.0911809,0.020623
aeeem,org::eclipse::osgi::internal::resolver::StateMsg,6.0,15,5,2,230.857,59.0,53.0,0,15.0,3.93333,35.0,3.53333,8.0,0.4,82.6053,8,8,0,0,0,10.6126,0.0751567,0.0403509,0.31044,0.118848
aeeem,org::eclipse::osgi::framework::internal::core::BundleSource,-4.0,6,5,0,239.143,20.0,24.0,0,12.0,3.33333,16.0,4.0,0.0,-0.666667,29.4929,0,0,0,0,0,3.36934,0.0233368,0.00504088,0.0799243,0.000804404
aeeem,org::eclipse::osgi::storagemanager::StorageManager,39.0,11,2,2,127.857,210.0,171.0,0,131.0,19.0909,121.0,15.5455,32.0,3.54545,7.57279,3,3,0,0,0,5.51058,0.240665,0.030961,0.182549,0.08743
aeeem,org::osgi::framework::FrameworkEvent,62.0,17,4,2,239.143,499.0,437.0,0,201.0,29.3529,166.0,25.7059,35.0,3.64706,66.2665,3,3,0,0,0,7.55192,0.127693,0.0121468,0.181326,0.00530405
aeeem,org::eclipse::osgi::internal::resolver::StateDeltaImpl,49.0,18,6,4,239.143,196.0,147.0,0,49.0,10.8889,38.0,8.16667,20.0,2.72222,44.8418,4,4,0,0,0,8.38997,0.052113,0.025207,0.228558,0.0604196
aeeem,org::eclipse::osgi::framework::internal::core::SystemBundleActivator,-23.0,17,6,2,239.143,112.0,135.0,1,70.0,6.58824,86.0,7.94118,4.0,-1.35294,24.6786,2,2,0,0,0,5.57623,0.0240805,0.00947894,0.134134,0.0101834
aeeem,org::eclipse::osgi::framework::internal::core::AliasMapper,-47.0,10,5,2,239.143,175.0,222.0,0,131.0,17.5,174.0,22.2,6.0,-4.7,9.99592,2,2,1,0,0,4.89304,0.024276,0.00691095,0.11455,0.000853177
aeeem,org::eclipse::osgi::baseadaptor::bundlefile::DirBundleFile,213.0,6,1,0,125.857,249.0,36.0,0,113.0,41.5,33.0,6.0,113.0,35.5,4.91394,3,3,0,0,0,5.00534,0.0754136,0.00951747,0.125917,0.00429287
aeeem,legacy::lazystart::b::excluded::a::BAExcluded,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,substitutes::y::Ly,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::reliablefile::ReliableFileOutputStream,44.0,13,7,3,239.143,204.0,160.0,1,102.0,15.6923,118.0,12.3077,40.0,3.38462,28.458,3,3,0,0,0,5.63536,0.0525932,0.00834157,0.133442,0.00113745
aeeem,org::eclipse::osgi::internal::module::VersionHashMap,266.0,13,3,0,180.0,415.0,149.0,0,162.0,31.9231,126.0,11.4615,162.0,20.4615,8.47401,5,5,0,0,0,11.4018,0.137771,0.0302431,0.302681,0.0592573
aeeem,org::eclipse::osgi::framework::internal::core::MultiSourcePackage,69.0,14,6,0,239.143,139.0,70.0,0,33.0,9.92857,20.0,5.0,25.0,4.92857,64.4224,5,5,0,0,0,6.46017,0.0378043,0.0106805,0.156226,0.00442143
aeeem,org::eclipse::osgi::internal::provisional::service::security::AuthorizationEvent,0.0,1,1,0,13.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::core::runtime::internal::adaptor::EclipseCommandProvider,85.0,13,2,0,162.143,175.0,90.0,1,118.0,13.4615,32.0,6.92308,107.0,6.53846,117.165,9,7,0,0,0,10.3796,0.429172,0.0368341,0.30198,0.0923593
aeeem,org::eclipse::core::runtime::internal::stats::BundleStats,0.0,2,1,0,162.143,2.0,2.0,0,2.0,1.0,2.0,1.0,0.0,0.0,51.1429,1,1,0,0,0,1.80545,0.0204604,0.00325359,0.0449517,0.000776991
aeeem,legacy::lazystart::FalseExceptionLegacy2,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::osgi::service::permissionadmin::PermissionInfo,-84.0,16,4,2,239.143,1064.0,1148.0,0,372.0,66.5,441.0,71.75,38.0,-5.25,67.3051,3,3,0,0,0,7.23572,0.245985,0.0100229,0.168448,0.00159788
aeeem,org::eclipse::osgi::baseadaptor::bundlefile::MRUBundleFileList,388.0,12,1,1,125.857,436.0,48.0,0,142.0,36.3333,29.0,4.0,142.0,32.3333,15.2654,4,4,2,2,0,10.1322,0.393707,0.0430045,0.308139,0.103594
aeeem,org::eclipse::core::runtime::internal::adaptor::PluginParser,12.0,10,2,0,162.143,35.0,23.0,0,7.0,3.5,5.0,2.3,7.0,1.2,32.0939,4,4,0,0,0,8.19537,0.0595996,0.0233627,0.219499,0.0555311
aeeem,osgi::lazystart::c::excluded::b::CBExcluded,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::tests::bundles::BundleInstaller,62.0,6,1,0,85.1429,78.0,16.0,0,29.0,13.0,11.0,2.66667,28.0,10.3333,45.7198,6,6,1,1,0,3.66794,0.242556,0.0240648,0.133375,0.0823985
aeeem,substitutes::y::Jy,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,host::multiple::exports::PublicClass2,0.0,1,1,0,40.8571,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::resolver::VersionConstraintImpl,-34.0,14,5,1,239.143,114.0,148.0,0,42.0,8.14286,41.0,10.5714,19.0,-2.42857,52.2932,2,2,0,0,0,4.23984,0.050055,0.0233466,0.137633,0.0831489
aeeem,org::eclipse::osgi::framework::eventmgr::EventThread,-10.0,9,5,1,239.143,194.0,204.0,0,140.0,21.5556,161.0,22.6667,13.0,-1.11111,22.2452,1,1,0,0,0,1.56389,0.00383528,0.00178729,0.0349726,2.74126e-05
aeeem,legacy::lazystart::SimpleLegacy,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::signedcontent::Base64,0.0,1,1,0,27.2857,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::baseadaptor::BasePermissionStorage,166.0,3,1,0,125.857,166.0,0.0,0,83.0,55.3333,0.0,0.0,83.0,55.3333,0.5,1,1,0,0,0,1.5526,0.0130683,0.0024648,0.0374733,0.00031645
aeeem,host::multiple::exports::PrivateClass2,0.0,1,1,0,40.8571,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::core::ServiceRegistryImpl,0.0,3,1,0,162.143,7.0,7.0,0,5.0,2.33333,5.0,2.33333,0.0,0.0,56.9592,2,1,0,0,0,2.66716,0.0370864,0.00493033,0.0668241,0.00133571
aeeem,org::eclipse::core::runtime::internal::stats::ResourceBundleStats,0.0,2,1,0,162.143,2.0,2.0,0,2.0,1.0,2.0,1.0,0.0,0.0,51.1429,1,1,0,0,0,1.80545,0.0204604,0.00325359,0.0449517,0.000776991
aeeem,org::eclipse::core::runtime::internal::adaptor::EclipseClassLoadingHook,458.0,12,1,2,125.714,569.0,111.0,0,264.0,47.4167,47.0,9.25,264.0,38.1667,4.5059,5,4,2,0,0,8.37205,0.335622,0.0527692,0.290368,0.136551
aeeem,org::eclipse::osgi::internal::signedcontent::SignedContentImpl,6.0,2,1,0,27.2857,9.0,3.0,0,9.0,4.5,3.0,1.5,6.0,3.0,16.4286,2,2,0,0,0,1.00337,0.0333408,0.0184252,0.059163,0.0641151
aeeem,org::eclipse::osgi::baseadaptor::bundlefile::BundleEntry,214.0,7,1,0,125.857,219.0,5.0,0,79.0,31.2857,2.0,0.714286,79.0,30.5714,2.44749,2,2,0,0,0,5.32311,0.0549416,0.0203139,0.155851,0.0560013
aeeem,org::eclipse::osgi::internal::module::ResolverImpl,2886.0,96,3,12,180.0,4201.0,1315.0,0,1063.0,43.7604,360.0,13.6979,1063.0,30.0625,42.1587,58,57,11,4,0,36.0219,2.67075,0.107839,0.993943,0.221266
aeeem,osgi::lazystart::c::excluded::a::CAExcluded,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,nativetest::c::Activator,0.0,1,1,0,42.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::protocol::MultiplexingURLStreamHandler,-8.0,4,1,0,124.286,7.0,15.0,0,3.0,1.75,7.0,3.75,0.0,-2.0,76.8163,2,1,0,0,0,3.61726,0.0523871,0.0149135,0.111739,0.0415065
aeeem,org::eclipse::osgi::service::resolver::DisabledInfo,1.0,4,1,0,34.8571,4.0,3.0,0,2.0,1.0,2.0,0.75,1.0,0.25,20.5714,3,3,0,0,0,1.782,0.0263727,0.0242588,0.0892005,0.0867542
aeeem,substitutes::q::AFq,0.0,1,1,0,19.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,legacy::lazystart::TrueExceptionLegacy1,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::core::Framework,43.0,134,8,23,239.143,2262.0,2219.0,1,325.0,16.8806,502.0,16.5597,159.0,0.320896,66.8093,58,53,3,2,1,33.736,1.34951,0.093806,0.90957,0.195082
aeeem,org::osgi::service::condpermadmin::ConditionInfo,45.0,9,1,2,178.857,388.0,343.0,0,161.0,43.1111,134.0,38.1111,27.0,5.0,28.7121,2,2,0,0,0,7.2789,0.201274,0.00996334,0.168955,0.00157588
aeeem,org::eclipse::osgi::framework::internal::core::PermissionsHash,-8.0,9,5,2,239.143,82.0,90.0,0,68.0,9.11111,77.0,10.0,1.0,-0.888889,13.6638,0,0,0,0,0,3.36934,0.0233368,0.00504088,0.0799243,0.000804404
aeeem,org::eclipse::osgi::service::pluginconversion::PluginConversionException,27.0,7,4,1,217.714,37.0,10.0,0,29.0,5.28571,4.0,1.42857,27.0,3.85714,50.1622,1,1,0,0,0,2.99799,0.0330965,0.00356772,0.0676475,7.77927e-05
aeeem,nativetest::b1::Activator,0.0,1,1,0,53.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::signedcontent::BERProcessor,0.0,1,1,0,27.2857,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::log::FrameworkLogEntry,124.0,12,5,2,229.143,149.0,25.0,1,94.0,12.4167,6.0,2.08333,93.0,10.3333,77.0153,3,3,0,0,0,5.74218,0.127408,0.00789918,0.133789,0.000617421
aeeem,exporter::importer::Activator,0.0,1,1,0,21.5714,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::internal::baseadaptor::DevClassLoadingHook,196.0,6,1,0,125.714,205.0,9.0,0,76.0,34.1667,3.0,1.5,76.0,32.6667,6.77073,2,2,1,0,0,3.47713,0.0615772,0.00604026,0.0857186,0.00139815
aeeem,org::eclipse::core::runtime::internal::stats::ClassloaderStats,7.0,3,1,0,162.143,15.0,8.0,0,13.0,5.0,6.0,2.66667,7.0,2.33333,91.8762,2,2,0,0,0,2.8028,0.0476795,0.00632482,0.0736046,0.00506405
aeeem,org::eclipse::core::runtime::internal::adaptor::ClasspathManifest,162.0,6,1,0,125.857,184.0,22.0,0,88.0,30.6667,13.0,3.66667,88.0,27.0,0.482143,1,1,0,0,0,2.23731,0.016766,0.00355164,0.0539991,0.000455407
aeeem,org::eclipse::osgi::internal::resolver::StateHelperImpl,170.0,32,5,4,223.714,517.0,347.0,0,45.0,16.1563,101.0,10.8438,45.0,5.3125,82.9298,13,11,0,0,0,19.4467,0.661068,0.0480741,0.507472,0.0886258
aeeem,circularity::test::a::Activator,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::osgi::framework::PackagePermission,-52.0,12,4,1,239.143,1191.0,1243.0,0,522.0,99.25,542.0,103.583,8.0,-4.33333,62.356,2,2,0,0,0,5.38882,0.159366,0.00777846,0.12658,0.00153909
aeeem,org::eclipse::osgi::internal::resolver::StateWriter,556.0,43,7,3,239.143,872.0,316.0,0,184.0,20.2791,49.0,7.34884,139.0,12.9302,82.4025,22,20,2,1,1,18.2652,0.417263,0.0490372,0.488007,0.0997127
aeeem,org::eclipse::osgi::framework::internal::core::FrameworkSecurityManager,38.0,9,2,2,177.857,142.0,104.0,1,51.0,15.7778,42.0,11.5556,19.0,4.22222,43.168,2,2,0,0,0,7.71238,0.0709882,0.02402,0.212488,0.0578919
aeeem,org::eclipse::core::runtime::internal::adaptor::BundleLocalizationImpl,-3.0,3,1,0,162.143,2.0,5.0,0,2.0,0.666667,3.0,1.66667,0.0,-1.0,51.1429,1,1,0,0,0,2.80848,0.0264338,0.0046749,0.0685148,0.000872555
aeeem,org::eclipse::osgi::internal::module::PermissionChecker,115.0,13,3,1,180.0,167.0,52.0,0,40.0,12.8462,26.0,4.0,40.0,8.84615,15.7083,4,3,1,1,0,10.8639,0.115987,0.0269159,0.280953,0.0560865
aeeem,org::eclipse::osgi::framework::internal::core::SecurePermissionStorage,-1.0,3,1,1,162.143,14.0,15.0,0,13.0,4.66667,14.0,5.0,0.0,-0.333333,22.3673,1,1,0,0,0,2.55158,0.0336037,0.00445707,0.0628946,0.00126381
aeeem,org::eclipse::core::runtime::internal::adaptor::EclipseLogHook,250.0,3,1,0,125.286,250.0,0.0,0,125.0,83.3333,0.0,0.0,125.0,83.3333,0.214286,1,1,0,0,0,1.45568,0.0882774,0.00233034,0.0352055,0.000311875
aeeem,org::eclipse::osgi::framework::internal::core::SystemBundle,3.0,30,6,5,239.143,428.0,425.0,1,233.0,14.2667,266.0,14.1667,54.0,0.1,50.6575,5,5,1,0,0,11.0202,0.237714,0.0535415,0.341038,0.152795
aeeem,chain::test::c::Activator,0.0,1,1,0,85.1429,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
aeeem,org::eclipse::osgi::framework::internal::core::PackageSource,81.0,19,6,1,239.143,126.0,45.0,0,32.0,6.63158,11.0,2.36842,27.0,4.26316,61.3379,4,4,0,0,0,9.84115,0.122068,0.0204428,0.250087,0.0232856
aeeem,org::eclipse::osgi::framework::internal::core::ServiceRegistrationImpl,-70.0,23,6,4,218.714,1022.0,1092.0,1,649.0,44.4348,739.0,47.4783,95.0,-3.04348,53.0108,10,8,1,1,0,13.8863,0.389075,0.0341551,0.36207,0.0609485
aeeem,org::eclipse::osgi::framework::internal::protocol::reference::ReferenceURLConnection,-27.0,15,6,1,239.143,151.0,178.0,0,74.0,10.0667,83.0,11.8667,18.0,-1.8,36.4551,7,6,2,1,0,6.72719,0.0596479,0.00862322,0.154262,0.000427806
aeeem,org::eclipse::osgi::internal::profile::DefaultProfileLogger,86.0,3,1,0,162.143,94.0,8.0,0,86.0,31.3333,7.0,2.66667,85.0,28.6667,28.8571,3,2,0,0,0,2.71633,0.133846,0.0041602,0.064995,0.000444512
